cust_num,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,change_1,change_2,change_3,change_4,change_5,change_6,change_7,change_8,change_9,change_10,change_11
2107,-0.240805057,-0.23140934,-0.230586708,-0.210018182,-0.220493959,-0.229421591,-0.211176995,-0.215864854,-0.2079688,-0.2301815,-0.236682948,-0.238601437,0.009395717,0.000822632,0.020568526,-0.010475777,-0.008927632,0.018244596,-0.004687859,0.007896054,-0.0222127,-0.006501448,-0.001918489
2108,-0.178429296,-0.187346812,-0.173245026,-0.153967295,-0.147601332,-0.146316607,-0.150421907,-0.137296836,-0.107300998,-0.076878941,-0.092322106,-0.08262865,-0.008917516,0.014101786,0.019277731,0.006365963,0.001284725,-0.0041053,0.013125071,0.029995838,0.030422057,-0.015443165,0.009693456
2109,-0.253125084,-0.252420971,-0.277239931,-0.266342138,-0.279833818,-0.294935276,-0.321317089,-0.334883787,-0.335499185,-0.350686634,-0.356892678,-0.304545776,0.000704113,-0.02481896,0.010897793,-0.01349168,-0.015101458,-0.026381813,-0.013566698,-0.000615398,-0.015187449,-0.006206044,0.052346902
2110,0.991510415,0.998196684,1.006048225,1.01545904,1.024480989,1.04400712,0.911240325,0.916986298,0.928337936,0.93424274,0.944034482,0.850330454,0.006686269,0.007851541,0.009410815,0.009021949,0.019526131,-0.132766795,0.005745973,0.011351638,0.005904804,0.009791742,-0.093704028
2111,0.390291883,0.395808911,0.40289494,0.416162732,0.423457318,0.430928243,0.447081746,0.462395262,0.48174521,0.46422566,0.478621838,0.489175668,0.005517028,0.007086029,0.013267792,0.007294586,0.007470925,0.016153503,0.015313516,0.019349948,-0.01751955,0.014396178,0.01055383
2112,-0.354803764,-0.355093798,-0.350538621,-0.337190363,-0.333807307,-0.331334742,-0.328609184,-0.333218368,-0.325129554,-0.330827824,-0.33126735,-0.332169436,-0.000290034,0.004555177,0.013348258,0.003383056,0.002472565,0.002725558,-0.004609184,0.008088814,-0.00569827,-0.000439526,-0.000902086
2113,0.144867604,0.129867,0.003895888,-0.060553223,-0.155450072,-0.216107963,-0.25361706,-0.236237041,-0.263654712,-0.26603405,-0.262631539,-0.267841801,-0.015000604,-0.125971112,-0.064449111,-0.094896849,-0.060657891,-0.037509097,0.017380019,-0.027417671,-0.002379338,0.003402511,-0.005210262
2114,-0.295082199,-0.295179007,-0.380551191,-0.363757854,-0.36061316,-0.349533813,-0.339885337,-0.333099537,-0.31225444,-0.368223305,-0.383631372,-0.379920384,-9.6808E-05,-0.085372184,0.016793337,0.003144694,0.011079347,0.009648476,0.0067858,0.020845097,-0.055968865,-0.015408067,0.003710988
2115,-0.233164563,-0.225832157,-0.237696394,-0.264585124,-0.282003197,-0.288902926,-0.286056515,-0.290356754,-0.299777996,-0.306106995,-0.317321748,-0.301958348,0.007332406,-0.011864237,-0.02688873,-0.017418073,-0.006899729,0.002846411,-0.004300239,-0.009421242,-0.006328999,-0.011214753,0.0153634
2116,1.111969168,1.139854692,1.126921835,1.147461101,1.175601718,1.147699385,1.179945536,1.205839731,1.255278277,1.196873811,1.1529249,1.128372472,0.027885524,-0.012932857,0.020539266,0.028140617,-0.027902333,0.032246151,0.025894195,0.049438546,-0.058404466,-0.043948911,-0.024552428
2117,0.088698976,0.072106648,0.025698401,0.005665664,-0.119541804,-0.202197068,-0.240131139,-0.240181799,-0.272171067,-0.284945016,-0.309134881,-0.317703765,-0.016592328,-0.046408247,-0.020032737,-0.125207468,-0.082655264,-0.037934071,-5.066E-05,-0.031989268,-0.012773949,-0.024189865,-0.008568884
2118,-0.337512381,-0.330366898,-0.320671808,-0.335129153,-0.306536092,-0.328207868,-0.329064585,-0.325595539,-0.340471164,-0.333648866,-0.324553533,-0.325921448,0.007145483,0.00969509,-0.014457345,0.028593061,-0.021671776,-0.000856717,0.003469046,-0.014875625,0.006822298,0.009095333,-0.001367915
2119,-0.376270095,-0.376269784,-0.376269473,-0.376269162,-0.376268772,-0.376268461,-0.37626815,-0.376267839,-0.376267527,-0.376267216,-0.377045102,-0.377044713,3.11E-07,3.11E-07,3.11E-07,3.9E-07,3.11E-07,3.11E-07,3.11E-07,3.12E-07,3.11E-07,-0.000777886,3.89E-07
2120,3.948440867,3.834357181,2.510799507,2.298808674,1.754471676,1.699299841,1.620647233,1.490873305,1.256265342,0.903464658,0.68660877,0.679827016,-0.114083686,-1.323557674,-0.211990833,-0.544336998,-0.055171835,-0.078652608,-0.129773928,-0.234607963,-0.352800684,-0.216855888,-0.006781754
2121,-0.400372803,-0.395087834,-0.363107048,-0.380546132,-0.377499802,-0.392130763,-0.394296096,-0.338059142,-0.383014029,-0.381223631,-0.3944073,-0.378359632,0.005284969,0.031980786,-0.017439084,0.00304633,-0.014630961,-0.002165333,0.056236954,-0.044954887,0.001790398,-0.013183669,0.016047668
2122,0.25933494,0.259340621,0.259346224,0.259351983,0.259357664,0.259363267,0.259368948,0.259374473,0.259380231,0.259385912,0.259391282,0.259396963,5.681E-06,5.603E-06,5.759E-06,5.681E-06,5.603E-06,5.681E-06,5.525E-06,5.758E-06,5.681E-06,5.37E-06,5.681E-06
2123,-0.181210884,-0.183953406,-0.191980742,-0.218040693,-0.220785627,-0.230851372,-0.2338307,-0.236810572,-0.239834334,-0.244414569,-0.259523264,-0.262314968,-0.002742522,-0.008027336,-0.026059951,-0.002744934,-0.010065745,-0.002979328,-0.002979872,-0.003023762,-0.004580235,-0.015108695,-0.002791704
2124,-0.260158506,-0.271496604,-0.284529069,-0.286399777,-0.316168615,-0.317955745,-0.28825033,-0.314941476,-0.056004117,-0.021951771,-0.08364661,-0.123144389,-0.011338098,-0.013032465,-0.001870708,-0.029768838,-0.00178713,0.029705415,-0.026691146,0.258937359,0.034052346,-0.061694839,-0.039497779
2125,-0.370241636,-0.360997045,-0.362105586,-0.362237257,-0.366851577,-0.364671847,-0.35793445,-0.357084192,-0.356246385,-0.329507613,-0.319805364,-0.319862016,0.009244591,-0.001108541,-0.000131671,-0.00461432,0.00217973,0.006737397,0.000850258,0.000837807,0.026738772,0.009702249,-5.6652E-05
2126,-0.377162843,-0.360274956,-0.362484568,-0.35347507,-0.361284277,-0.354624623,-0.290774023,-0.354612016,-0.36544374,-0.360890743,-0.271339641,-0.345540651,0.016887887,-0.002209612,0.009009498,-0.007809207,0.006659654,0.0638506,-0.063837993,-0.010831724,0.004552997,0.089551102,-0.07420101
2127,-0.197446487,-0.23406735,-0.272323749,-0.254658132,-0.270897081,-0.312011954,-0.310459684,-0.325171421,-0.327569202,-0.131047758,-0.158776631,-0.181023338,-0.036620863,-0.038256399,0.017665617,-0.016238949,-0.041114873,0.00155227,-0.014711737,-0.002397781,0.196521444,-0.027728873,-0.022246707
2128,-0.402162501,-0.401384148,-0.400605873,-0.39982752,-0.399827365,-0.39904909,-0.398270737,-0.397881483,-0.406830671,-0.406052396,-0.405274121,-0.404495847,0.000778353,0.000778275,0.000778353,1.55E-07,0.000778275,0.000778353,0.000389254,-0.008949188,0.000778275,0.000778275,0.000778274
2129,-0.385262863,-0.385262551,-0.385262318,-0.385262084,-0.385261851,-0.385261617,-0.385261306,-0.385261073,-0.385260839,-0.393120396,-0.39319806,-0.393275646,3.12E-07,2.33E-07,2.34E-07,2.33E-07,2.34E-07,3.11E-07,2.33E-07,2.34E-07,-0.007859557,-7.7664E-05,-7.7586E-05
2130,-0.312978474,-0.312977618,-0.312976762,-0.312975906,-0.31297505,-0.312974194,-0.312973338,-0.312972482,-0.312971626,-0.31297077,-0.312969992,-0.312969058,8.56E-07,8.56E-07,8.56E-07,8.56E-07,8.56E-07,8.56E-07,8.56E-07,8.56E-07,8.56E-07,7.78E-07,9.34E-07
2131,-0.318086404,-0.317974188,-0.31786205,-0.317749912,-0.317662987,-0.317550849,-0.317438633,-0.317326495,-0.317214357,-0.317102141,-0.315433686,-0.312089462,0.000112216,0.000112138,0.000112138,8.6925E-05,0.000112138,0.000112216,0.000112138,0.000112138,0.000112216,0.001668455,0.003344224
2132,-0.188585235,-0.179300099,-0.179298231,-0.134009576,-0.19281349,-0.196197402,-0.210664474,-0.229788511,-0.301883408,-0.35901202,-0.385615464,-0.338296259,0.009285136,1.868E-06,0.045288655,-0.058803914,-0.003383912,-0.014467072,-0.019124037,-0.072094897,-0.057128612,-0.026603444,0.047319205
2133,-0.316662693,-0.327298545,-0.363291714,-0.333226539,-0.324642948,-0.335148374,-0.342291912,-0.32273582,-0.293988599,-0.285702513,-0.2910197,-0.298881669,-0.010635852,-0.035993169,0.030065175,0.008583591,-0.010505426,-0.007143538,0.019556092,0.028747221,0.008286086,-0.005317187,-0.007861969
2134,-0.398753764,-0.39824459,-0.398827693,-0.395385105,-0.394795154,-0.390887515,-0.391353266,-0.391258637,-0.394116177,-0.392672388,-0.39012924,-0.390637558,0.000509174,-0.000583103,0.003442588,0.000589951,0.003907639,-0.000465751,9.4629E-05,-0.00285754,0.001443789,0.002543148,-0.000508318
2135,-0.367296005,-0.374104529,-0.365200787,-0.36969542,-0.364266484,-0.343615858,-0.332400483,-0.337999299,-0.358213901,-0.331318322,-0.337048342,-0.330337171,-0.006808524,0.008903742,-0.004494633,0.005428936,0.020650626,0.011215375,-0.005598816,-0.020214602,0.026895579,-0.00573002,0.006711171
2136,0.218338275,0.218373839,0.21840808,0.218443488,0.218478973,0.218513292,0.218548778,0.218583096,0.218618504,0.21865399,0.218687219,0.218722705,3.5564E-05,3.4241E-05,3.5408E-05,3.5485E-05,3.4319E-05,3.5486E-05,3.4318E-05,3.5408E-05,3.5486E-05,3.3229E-05,3.5486E-05
2137,-0.365672764,-0.362341069,-0.36933029,-0.371840909,-0.369540481,-0.365066004,-0.362663631,-0.378024541,-0.376263092,-0.381170013,-0.382855588,-0.385091192,0.003331695,-0.006989221,-0.002510619,0.002300428,0.004474477,0.002402373,-0.01536091,0.001761449,-0.004906921,-0.001685575,-0.002235604
2138,-0.375209724,-0.368519875,-0.3747944,-0.368255989,-0.364131622,-0.37107384,-0.356775326,-0.367253204,-0.336133649,-0.369096831,-0.381973501,-0.400276618,0.006689849,-0.006274525,0.006538411,0.004124367,-0.006942218,0.014298514,-0.010477878,0.031119555,-0.032963182,-0.01287667,-0.018303117
2139,-0.060124904,-0.054195898,-0.056146449,-0.052414528,-0.053701198,-0.059645846,-0.055878983,-0.050375262,-0.056198978,-0.001912886,-0.019770563,-0.03155659,0.005929006,-0.001950551,0.003731921,-0.00128667,-0.005944648,0.003766863,0.005503721,-0.005823716,0.054286092,-0.017857677,-0.011786027
2140,-0.142509822,-0.135992422,-0.117540904,-0.083505133,-0.077031234,-0.059922495,-0.055931745,-0.03354644,-0.020578331,-0.158247768,-0.173848673,-0.121084735,0.0065174,0.018451518,0.034035771,0.006473899,0.017108739,0.00399075,0.022385305,0.012968109,-0.137669437,-0.015600905,0.052763938
2141,-0.040032557,-0.041599612,-0.042407925,-0.044743839,-0.041554165,-0.045683668,-0.030305405,-0.018071914,-0.026526947,-0.03133496,-0.047320683,-0.044414039,-0.001567055,-0.000808313,-0.002335914,0.003189674,-0.004129503,0.015378263,0.012233491,-0.008455033,-0.004808013,-0.015985723,0.002906644
2142,-0.144373293,-0.243927962,-0.285221898,-0.227791113,-0.241867841,-0.234615278,-0.232733987,-0.219685412,-0.21581466,-0.18940919,-0.179618459,-0.192612949,-0.099554669,-0.041293936,0.057430785,-0.014076728,0.007252563,0.001881291,0.013048575,0.003870752,0.02640547,0.009790731,-0.01299449
2143,-0.388504442,-0.356495097,-0.385019131,-0.345571934,-0.380711733,-0.388022505,-0.353778489,-0.369237684,-0.376885805,-0.359173262,-0.357718578,-0.374346314,0.032009345,-0.028524034,0.039447197,-0.035139799,-0.007310772,0.034244016,-0.015459195,-0.007648121,0.017712543,0.001454684,-0.016627736
2144,-0.323150054,-0.304551145,-0.28845305,-0.30163742,-0.304475271,-0.278785664,-0.28366457,-0.337322034,-0.365202577,-0.36557689,-0.361703725,-0.361712908,0.018598909,0.016098095,-0.01318437,-0.002837851,0.025689607,-0.004878906,-0.053657464,-0.027880543,-0.000374313,0.003873165,-9.183E-06
2145,-0.368735592,-0.363629685,-0.369763123,-0.354686022,-0.374385069,-0.370666454,-0.331856289,-0.321676616,-0.345235598,-0.35447124,-0.339809619,-0.275888436,0.005105907,-0.006133438,0.015077101,-0.019699047,0.003718615,0.038810165,0.010179673,-0.023558982,-0.009235642,0.014661621,0.063921183
2146,-0.001137102,0.041469031,0.025310236,0.014141786,0.071528292,0.069234478,0.068420251,0.06187468,0.061743787,0.060021326,0.057811402,0.060502407,0.042606133,-0.016158795,-0.01116845,0.057386506,-0.002293814,-0.000814227,-0.006545571,-0.000130893,-0.001722461,-0.002209924,0.002691005
2147,-0.391982127,-0.395490862,-0.386550701,-0.374066319,-0.39278725,-0.389132292,-0.387247265,-0.399121307,-0.372035692,-0.37602901,-0.400822834,-0.379992757,-0.003508735,0.008940161,0.012484382,-0.018720931,0.003654958,0.001885027,-0.011874042,0.027085615,-0.003993318,-0.024793824,0.020830077
2148,-0.276975033,-0.267573323,-0.274080296,-0.229918159,-0.228039747,-0.23817195,-0.218583252,-0.219761831,-0.2528675,-0.231335878,-0.275520505,-0.303364006,0.00940171,-0.006506973,0.044162137,0.001878412,-0.010132203,0.019588698,-0.001178579,-0.033105669,0.021531622,-0.044184627,-0.027843501
2149,0.417366836,0.42438166,0.422321306,0.426284819,0.408228157,0.410771305,0.413697793,0.420470831,0.443454258,0.438798383,0.419834032,0.423991783,0.007014824,-0.002060354,0.003963513,-0.018056662,0.002543148,0.002926488,0.006773038,0.022983427,-0.004655875,-0.018964351,0.004157751
2150,-0.082047648,-0.111048561,-0.103013988,-0.094071415,-0.090686647,-0.073277523,-0.067518787,-0.090373189,-0.087831987,-0.329824884,-0.326152183,-0.316598025,-0.029000913,0.008034573,0.008942573,0.003384768,0.017409124,0.005758736,-0.022854402,0.002541202,-0.241992897,0.003672701,0.009554158
2151,-0.003729821,-0.027035888,0.028997411,0.046150041,0.016354511,-0.031250681,-0.023520383,-0.113788827,-0.1159663,-0.143176115,-0.140069241,-0.15248195,-0.023306067,0.056033299,0.01715263,-0.02979553,-0.047605192,0.007730298,-0.090268444,-0.002177473,-0.027209815,0.003106874,-0.012412709
2152,-0.381682689,-0.380643174,-0.377243931,-0.372837702,-0.377468908,-0.376156634,-0.381385107,-0.39076386,-0.352126999,-0.347218521,-0.335948672,-0.331412017,0.001039515,0.003399243,0.004406229,-0.004631206,0.001312274,-0.005228473,-0.009378753,0.038636861,0.004908478,0.011269849,0.004536655
2153,-0.323941092,-0.314602027,-0.321605022,-0.306040225,-0.274911488,-0.280202138,-0.283313837,-0.308059413,-0.313116838,-0.317395988,-0.298443777,-0.302333828,0.009339065,-0.007002995,0.015564797,0.031128737,-0.00529065,-0.003111699,-0.024745576,-0.005057425,-0.00427915,0.018952211,-0.003890051
2154,0.156296595,0.156298229,0.012569127,0.012570684,0.01257224,0.024246674,0.022691914,0.005635392,-0.005517261,0.001600051,-0.082054652,-0.082053018,1.634E-06,-0.143729102,1.557E-06,1.556E-06,0.011674434,-0.00155476,-0.017056522,-0.011152653,0.007117312,-0.083654703,1.634E-06
2155,0.098257492,0.106815948,0.107526675,0.109284311,0.117555067,0.115925133,0.122714357,0.130151587,0.14414069,0.141624545,0.202479865,0.196167442,0.008558456,0.000710727,0.001757636,0.008270756,-0.001629934,0.006789224,0.00743723,0.013989103,-0.002516145,0.06085532,-0.006312423
2156,-0.389177271,-0.391640032,-0.390716467,-0.391080975,-0.391283773,-0.391011871,-0.389905819,-0.390092587,-0.389673839,-0.392146249,-0.384236576,-0.380699359,-0.002462761,0.000923565,-0.000364508,-0.000202798,0.000271902,0.001106052,-0.000186768,0.000418748,-0.00247241,0.007909673,0.003537217
2157,-0.387664456,-0.389323728,-0.389912901,-0.388427712,-0.389895859,-0.390001071,-0.388922412,-0.388908871,-0.393328486,-0.390045895,-0.389195248,-0.355997129,-0.001659272,-0.000589173,0.001485189,-0.001468147,-0.000105212,0.001078659,1.3541E-05,-0.004419615,0.003282591,0.000850647,0.033198119
2158,-0.356031447,-0.35969909,-0.380789708,-0.355426321,-0.364214812,-0.361444586,-0.359065093,-0.357414692,-0.353248148,-0.348490173,-0.341393872,-0.347874931,-0.003667643,-0.021090618,0.025363387,-0.008788491,0.002770226,0.002379493,0.001650401,0.004166544,0.004757975,0.007096301,-0.006481059
2159,-0.208964425,-0.189840856,-0.211196372,-0.216870674,-0.186578576,-0.242245267,0.895275924,0.919042528,0.806637958,0.797187067,0.761588288,0.870129965,0.019123569,-0.021355516,-0.005674302,0.030292098,-0.055666691,1.137521191,0.023766604,-0.11240457,-0.009450891,-0.035598779,0.108541677
2160,-0.245486691,-0.244707093,-0.235950975,-0.235171222,-0.234391469,-0.233611793,-0.232832117,-0.232052364,-0.231272611,-0.230492857,-0.229713181,-0.228933428,0.000779598,0.008756118,0.000779753,0.000779753,0.000779676,0.000779676,0.000779753,0.000779753,0.000779754,0.000779676,0.000779753
2161,-0.330608217,-0.318475658,-0.313154814,-0.316268925,-0.307563624,-0.304387724,-0.347886837,-0.307332655,-0.29016843,-0.299225943,-0.254596888,-0.199288168,0.012132559,0.005320844,-0.003114111,0.008705301,0.0031759,-0.043499113,0.040554182,0.017164225,-0.009057513,0.044629055,0.05530872
2162,-0.370674003,-0.365701713,-0.361817576,-0.366007155,-0.377262764,-0.384101092,-0.382008909,-0.387951922,-0.375834383,-0.393689024,-0.396735588,-0.393610426,0.00497229,0.003884137,-0.004189579,-0.011255609,-0.006838328,0.002092183,-0.005943013,0.012117539,-0.017854641,-0.003046564,0.003125162
2163,-0.214464333,-0.182730936,-0.190635006,-0.199242799,-0.228212039,-0.227670103,-0.231122418,-0.237597018,-0.233589614,-0.25545376,-0.253852854,-0.254813927,0.031733397,-0.00790407,-0.008607793,-0.02896924,0.000541936,-0.003452315,-0.0064746,0.004007404,-0.021864146,0.001600906,-0.000961073
2164,-0.406791217,-0.406791139,-0.406791061,-0.406790983,-0.406790983,-0.406790905,-0.406440639,-0.406440561,-0.406440483,-0.406440405,-0.406440328,-0.40644025,7.8E-08,7.8E-08,7.8E-08,0,7.8E-08,0.000350266,7.8E-08,7.8E-08,7.8E-08,7.7E-08,7.8E-08
2165,2.093555392,2.083813455,2.058914496,2.065297035,2.07437875,2.080197329,2.04628716,2.016305952,2.119180798,1.959522392,1.846541179,1.747013591,-0.009741937,-0.024898959,0.006382539,0.009081715,0.005818579,-0.033910169,-0.029981208,0.102874846,-0.159658406,-0.112981213,-0.099527588
2166,-0.401773091,-0.401772935,-0.401772857,-0.40177278,-0.401772624,-0.401772546,-0.40177239,-0.401772313,-0.401772235,-0.401772079,-0.401772001,-0.40060455,1.56E-07,7.8E-08,7.7E-08,1.56E-07,7.8E-08,1.56E-07,7.7E-08,7.8E-08,1.56E-07,7.8E-08,0.001167451
2167,-0.341037692,-0.341036758,-0.336304464,-0.326901665,-0.326900419,-0.322167736,-0.272888409,-0.276860249,-0.280587657,-0.246173761,-0.238215607,-0.247316076,9.34E-07,0.004732294,0.009402799,1.246E-06,0.004732683,0.049279327,-0.00397184,-0.003727408,0.034413896,0.007958154,-0.009100469
2168,-0.39542954,-0.393859372,-0.384884737,-0.394821535,-0.393517276,-0.39218189,-0.390251572,-0.395063476,-0.393899994,-0.388276431,-0.393735249,-0.394292905,0.001570168,0.008974635,-0.009936798,0.001304259,0.001335386,0.001930318,-0.004811904,0.001163482,0.005623563,-0.005458818,-0.000557656
2169,-0.273351825,-0.267961177,-0.265587909,-0.265917553,-0.269790484,-0.265474059,-0.254697197,-0.262719708,-0.265497638,-0.265762303,-0.26911929,-0.265730786,0.005390648,0.002373268,-0.000329644,-0.003872931,0.004316425,0.010776862,-0.008022511,-0.00277793,-0.000264665,-0.003356987,0.003388504
2170,-0.30840182,-0.31006008,-0.308615357,-0.310485832,-0.304190762,-0.3074995,-0.311483636,-0.305443348,-0.307119818,-0.311273289,-0.311579432,-0.311896625,-0.00165826,0.001444723,-0.001870475,0.00629507,-0.003308738,-0.003984136,0.006040288,-0.00167647,-0.004153471,-0.000306143,-0.000317193
2171,0.04695065,0.045129436,0.045815572,0.069985672,0.07004606,0.008355424,0.006688137,0.003820169,0.002290234,-0.000207156,-0.061347062,-0.065437733,-0.001821214,0.000686136,0.0241701,6.0388E-05,-0.061690636,-0.001667287,-0.002867968,-0.001529935,-0.00249739,-0.061139906,-0.004090671
2172,-0.115623971,-0.185913684,-0.16557745,-0.121772194,-0.124243748,-0.074842866,-0.032299068,0.005160925,0.047474611,0.093730175,0.102290421,0.106104831,-0.070289713,0.020336234,0.043805256,-0.002471554,0.049400882,0.042543798,0.037459993,0.042313686,0.046255564,0.008560246,0.00381441
2173,-0.386959254,-0.387844842,-0.388228883,-0.388306313,-0.388935641,-0.389451664,-0.389599054,-0.389746445,-0.389893835,-0.389847533,-0.389994845,-0.390232351,-0.000885588,-0.000384041,-7.743E-05,-0.000629328,-0.000516023,-0.00014739,-0.000147391,-0.00014739,4.6302E-05,-0.000147312,-0.000237506
